,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61
LM 26_X,0.136815091875051,-0.035428237318546836,0.02461635583956258,0.046327390904351014,-0.0952957216621903,0.08165061113987081,0.05854941461543005,-0.03417199159059776,-0.03336069661301089,-0.09021838162720432,-0.05719579130355649,-0.03391243584503612,0.01636207242946277,-0.008707459159832256,0.12374752648775941,-0.2200007694816436,0.19236285034163308,0.11317274256217066,0.1242680863863447,0.07696087924455586,0.06698023730936048,0.015864793024657663,-0.07306249538081132,-0.012250742031035697,-0.11460900159315734,0.014406122259731879,0.08647051755751636,-0.004919173244586825,-0.019822498968059838,-0.07760921929703794,0.06504668055534474,0.044261485307711554,-0.13613852058370804,0.09849319736705853,-0.07160096569113963,-0.15642028025908042,-0.004725097390193096,0.15403589330808304,-0.11668253855790037,0.08671076865124877,0.016279148430526254,-0.10563807380750939,-0.011324853503696386,0.044535828623321776,-0.11555565942128859,-0.019639361650523907,0.06991430087549767,0.021244014988254598,-0.05321657453026167,0.01016988627408605,0.08979694347563545,0.1290354163611458,0.3127988241913444,-0.024099382064205636,0.20018209406702686,0.01788563843869987,0.049307400866857615,0.10623811673285101,-0.07263221024170625,0.004129027644018074,-0.07767925898895837
LM 26_Y,0.07016037165141374,0.15456257598449516,0.14798740765300464,-0.07746414511872624,0.365353172350166,0.24656394844154833,0.23916764537242993,-0.13252726708512313,-0.005776357318278576,-0.16021089618741907,-0.16470953400506574,0.018262683032590148,0.0018993281385681626,0.11618903571242857,0.04397067917291442,0.08275005205166089,-0.09405034421551832,-0.07890686024928205,0.016214596223483365,-0.021230684731634197,0.06374985246768179,-0.015894645002127505,-0.05363108656254503,-0.0652563643746518,0.1919232320987781,-0.1903286204412594,0.07749188125666698,-0.050994586603983844,-0.025007537560692336,0.018818562318995688,-0.14573925761959416,0.004264498378676056,-0.023586506086701105,0.20412336829003547,-0.030378437748681174,-0.09158085691266904,0.04185612700186382,0.07719505738968135,-0.0895405318149446,-0.20552947799190247,0.10056093839772925,0.14306994687209906,-0.10282195535727148,0.029953392744610962,0.04976136852554178,-0.05083342264878945,0.05623491267257422,0.1072881643810423,0.05544005685562181,-0.041350717206901734,0.07296746736219178,0.04013192680947428,-0.018084692745893242,0.03266409953917264,0.1349688560605525,-0.04920838484407448,0.05882192992805502,-0.05760941631645512,0.018658966314635983,0.08469448738706098,0.017910191878016266
LM 26_Z,0.09532902551180182,-0.013936277507892413,0.1816022416074567,0.0489927546090048,0.0660193680494696,-0.0934039999210539,0.09748535166388589,0.17979123926706542,-0.004729234789273687,-0.06870832872764113,0.08537025855621597,0.14501000843262463,-0.03305518014893794,0.031645808495556135,-0.0961299500978364,0.03121371497668335,0.138056023577199,0.18954005886984043,-0.020513892532114643,0.008403831317540723,-0.06535258882372405,-0.13656765662353404,0.041104131759132974,-0.15647081335087593,0.09148567824885082,-0.13171757281439306,-0.028124225560908316,0.0519816476337742,-0.019381676177477745,-0.07946931740018134,0.0026582306594656185,0.13919835799999544,0.050792047325815735,-0.1487104849839773,0.034313881191710804,-0.11682388885054008,-0.0598542820809896,-0.026749330831015994,0.03932342787206011,-0.08553407409970067,0.07965749642213439,-0.019481854696593307,0.11738522339570825,0.16251269140286342,0.04133075234183479,-0.015709219345150363,0.015530380779298674,0.04565607952538889,0.050498423499828415,0.0897642229816585,0.002510098219130852,-0.21428229048484349,0.0603572961549812,-0.10811060953863494,-0.003997523845110561,-0.010563244164160653,0.11098605142695223,0.12755478214816035,-0.12305802398870219,-0.18752564519101497,-0.07151325400790323
LM 27_X,-0.23713207626303076,-0.02872807901681382,-0.052921667952873536,0.031032986969894767,0.06402166649551565,0.02559002250183293,-0.06555142847463838,0.006306872962761417,-0.06958320054414978,0.0916584472275348,0.06202421588652461,-0.015402557752103186,-0.08772368862362888,-0.05492869695825113,0.12319178007417121,0.061632045852559526,0.030905158993731446,0.013719004414761544,0.09917564009697273,-0.12790975973178673,-0.1351704943647853,-0.09247224478120936,0.015125778132686507,0.010873605847091655,-0.002108847128794101,0.04147465577497826,0.04294430429584169,-0.0233437832306418,-0.11596913944118721,-0.06304527733564172,0.14710601180984564,0.1166505111985655,0.03286727423108587,0.16614425352462353,0.020082166984089298,-0.018101533014733925,0.1044801130682039,0.19585837209877627,0.11664462739670711,-0.10551781296677198,0.006372512643318513,-0.11225514050275942,0.05409712614677431,-0.012850005988099529,0.014605917418953132,-0.057558595991156106,0.05815455251343786,-0.01780274595403219,0.1333495561457469,-0.016171896231470494,-0.0576372568190837,0.06994373878174867,-0.06384244974686228,-0.15262627273326151,-0.07813168324760938,-0.04429419951105844,0.15633895120411442,0.015890520054210232,-0.12990331853385917,0.08492577795797812,-0.2142145725806887
LM 27_Y,-0.18005595858527784,-0.0019149944410243069,-0.11799368247457012,0.03353195786223809,0.09772813506210996,0.11705655579363525,-0.1313423474572329,-0.026018025249677747,-0.11186644926523728,0.08279429676808606,0.04672540645844981,-0.030121788878839425,-0.017811588506354843,-0.02368288085667996,0.19135961780252542,-0.003336641137182045,0.08418627357779918,0.03170071392476511,0.10858483806524932,0.05301537037160065,-0.11279826230264489,-0.06981915773544621,-0.014058385459144597,-0.09435721466760916,0.05947599842289217,-0.011881702460400247,0.08147410126867755,0.04848106323924996,0.16365669302332575,0.08395591771681,-0.059885944142446454,0.04031840658754846,0.01709961917381468,-0.07208461941330854,-0.1319395987356215,-0.048631577167521436,0.015392667248699799,-0.02075307820210944,0.09395862211327623,0.24808314487305763,0.06247506988331348,0.13006376177501705,-0.19339261694878718,-0.040982820921042745,0.07178388561159743,0.0058686226950713325,-0.19719435348205647,-0.10066225228137649,-0.013349079865838248,0.022260045478765925,-0.0031302857494599247,-0.07655088837525309,0.05854083115051791,0.20778271604879955,0.04501224906167371,0.022232733676879397,0.018217149960279545,-0.08981036255708208,-0.034149749863047044,-0.0018923511474954087,-0.19754073730781802
LM 27_Z,-0.16263494948370538,-0.06450144901102538,-0.10421608635930314,-0.0030738201240060326,0.193137031365611,0.0359700242635978,-0.06262363576511466,0.09712436616475607,-0.17967907841315023,0.12628205180393742,-0.05369441183356877,-0.004378102338963057,-0.05957082973903144,-0.12591421323027596,0.16041877115598016,0.013403018855770055,0.11700921226611719,0.026683654792226764,0.037723105173268406,-0.030027146857691082,-0.007995549199338769,0.01582336355121531,0.02900159182959928,-0.04451827542826306,0.037234599341944334,0.09636369326971314,0.034352689055870196,-0.0965127597450138,0.0020086178569766015,-0.09923696127501194,0.007586480958261699,0.011756671882044399,-0.07983600084016153,-0.017955853543021087,0.062267916361347445,0.07974220168104992,-0.09413379302003044,-0.06634546122103653,0.08109986155547949,-0.07063072108253746,-0.02392375871961247,0.0391331807541746,0.006263285453482462,0.12188188354422202,0.005572269782459602,-0.14722061928731656,0.02880791808530734,0.032054231683143086,0.0008524146178614106,0.026207131593994272,0.11488884350025719,0.008737977845396368,0.058202657035711716,-0.087931944037439,0.05716851662351204,-0.03327857206439095,-0.2013779781982937,-0.020547848974853143,0.11637366216415541,-0.062086769357998325,0.1633936600274352
LM 28_X,-0.1584082677122122,-0.0565535077830946,-0.0898065555327388,-0.010303038543764527,0.14497010299378735,0.028026625082866897,-0.015640680853743188,0.08040070542874657,-0.10532871439932154,0.08475976451561897,-0.03344734796831521,-0.014185757241341251,0.0034168359515022173,-0.08989467708116082,0.11281684520978678,0.005228894078306123,0.13144167745508725,0.044209367605735655,-0.012449630209224606,-0.004050996286759284,0.018407481058184492,0.012076352223668842,0.14129887244077083,-0.087183649395909,0.014242399374146614,0.11273177091193218,-0.09094660276808936,-0.12237875160845117,-0.0007014940488920193,-0.08510819355447778,0.06228562793977951,-0.1278278322862504,-0.013365425990774867,-0.06673651388168064,0.05088449644860245,-0.006037076982551681,-0.003921871317103805,-0.03090067710461964,-0.01748382886634849,-0.04184473709335173,-0.11112417797801286,-0.07333759567142105,0.09527738053973005,-0.015292607921590283,-0.07734799219712443,0.015590541822796448,-0.006139466005367393,0.07435621741451093,0.03551892405127395,-0.013157225869717529,0.10027113752437834,0.06577288959617633,-0.06290584459910813,-0.010805017214019741,0.10895655226566292,0.026213237521549294,-0.09143522626631415,-0.040255116618996056,-0.005591204715542829,0.06526083214735187,0.1435587342236589
LM 28_Y,-0.1149704113801113,-0.020128746284677305,-0.07448909968989215,-0.04505022418079136,0.07464617773565571,0.0734891981312657,-0.07055380453854619,-0.012434798138387888,-0.0745002976766628,0.09730553095173257,-0.11390431482802832,0.03418477440256727,-0.07898466730157752,0.014447164466497409,-0.006453361255490737,-0.042037061784705065,0.010175006682952216,0.05150421078628608,-0.03211298519501892,-0.02417622678459547,0.07937442015741893,0.03763948434073121,-0.12754050258254837,-0.058663530527202225,0.08434905338998903,0.05271861832712858,0.0009750115548186281,0.13843238340919772,0.14818691279997842,0.03594785789873802,-0.08037329063988645,0.21522947681791646,-0.04481537090386518,-0.054714105704609,0.1240701158722883,0.06259143141024015,-0.05510965527230875,-0.11185872676381109,-0.014709953106105133,0.11822313424554137,-0.10552825620783055,0.04570483893175137,-0.09656228904969127,-0.1802444504487075,0.052630929699807885,0.12306363032670836,-0.020986954827060842,0.28259605799425896,-0.08371673677555107,-0.08451785556070679,0.009236048179993964,-0.018731025126727457,-0.09299782033691363,-0.1904291545521189,0.0014104007706425368,0.03238434247929165,0.21125243167041327,0.04702677468716391,-0.014195484181217598,0.045960145671739325,-0.007659672758678602
LM 28_Z,-0.12159768985985048,-0.05631885794155849,-0.059851875883801905,-0.016658899964893628,0.032861891253296326,0.028362068126400467,-0.06967161869052,-0.01919434232293178,0.030168984925349664,0.06588720870438444,-0.050425545470495894,-0.005934134181021377,-0.10187486212415296,0.02079299015883608,-0.008570579645224629,-0.0849514154417718,0.008011681451969753,-0.014358700463287365,-0.045221593308469935,0.02498274559494445,-0.03558276704804001,-0.10184720389253654,-0.0005218556869127366,-0.07189789886608386,0.03480415363295854,-0.12511274305701123,-0.037712477017111105,0.1341732108603733,0.13966409108279548,0.02262676491267273,-0.2078702228528674,0.05661990434332426,-0.06112668082896461,-0.09038370825293804,-0.008057230784606833,-0.17209646062601858,0.11193640721270583,-0.03376225546867314,-0.21826458630993442,0.12724503823855782,-0.00454811487649154,-0.05475533255314737,-0.09270256535443265,-0.16263020870623554,-0.2242204806486223,0.10212206585750945,0.1811492807529715,0.04147212521249907,0.047073188711502796,-0.06027007490191209,0.05284569191833379,0.15834867205866796,-0.17120557935535324,0.09498551588994793,-0.003953345447871525,-0.03903166385193439,-0.008975814652628165,-0.005619827610688091,0.009749090699271868,-0.09203198156344784,0.038563328474678346
LM 29_X,-0.10467492369704094,0.006004715543001193,-0.02856040342383687,0.015134917784264436,0.03333126275970755,-0.08718311513175134,-0.13544790998409523,-0.09095400743775285,0.06876845021594158,0.031004990038428867,-0.04251823374046043,-0.034065755780188195,-0.04622737237288829,0.14767287652215694,-0.08854300859954944,-0.06248613645447435,-0.09882724017130656,-0.03712110637698838,0.11719004686395688,0.05331824287065455,-0.11536161249982337,-0.0185735157253187,-0.15528569048621133,-0.045631897024195935,-0.05049087523295952,0.13543390520054233,-0.018440335033200975,0.007349244427303354,-0.07641381213072196,-0.10729978115568028,-0.07279314765913782,0.07983506519141809,0.08833587913255073,0.08878770325561955,0.2563393013502878,0.06814599379347182,0.022353186324835447,-0.0656726740311806,-0.053676905813596465,-0.06286277974466267,0.052634163769521305,-0.06423482287472256,0.04705871602718675,-0.039469308295614375,0.05380108297001132,-0.05394006397158084,0.16570436120213267,-0.11298460292376677,-0.07595287434286349,0.04425426407915483,-0.052543765245264454,0.035679461550162404,-0.07660979932162146,0.06878845949329206,0.09752383789435966,-0.11651011900586652,0.0916643264467639,-0.02648768669054185,0.06962687038259781,0.06393353696599045,-0.03554854592497206
LM 29_Y,-0.10320167289218435,0.0052412480097499626,-0.027471358884819812,0.028505046284859822,0.01985362667375394,-0.075888971308921,-0.1353652662126837,-0.09684101439747772,0.08416054742018321,-0.03650309354702779,0.001571180110491139,-0.024076143102718044,-0.06436095358183419,0.18474744959897826,-0.11480618456912739,-0.1261162146473484,-0.13601458977348277,-0.10103408995396958,0.08295246527743437,0.0351288881028574,-0.17865858657549397,-0.03600484608822256,-0.08178607543957074,-0.008575698163854022,0.031416351824762365,0.14991509184323148,-0.10313804427454987,-0.06354219584227652,-0.1364241770959023,-0.07774604156456255,-0.06739105478626527,-0.07974553348217665,0.09496747117236616,-0.0009080226817344342,0.12124733860633123,-0.006986760029350069,0.08308519536434576,-0.04626084406561863,-0.14231715369171888,0.016647975604780287,-0.029715063476148426,0.04500298960712459,0.15141270571867246,0.0023221482670699083,-0.07737426621142562,-0.019707116964325283,0.10881635845008891,-0.12309168229603022,0.08657087077285798,-0.018121155632538258,-0.01878979278980121,0.03762561129254774,0.0585478047520081,0.04297553029139904,-0.059369970577604514,0.02609666260449659,0.061674030992523804,0.2173794968697062,0.0072853446861508055,0.047616590945554524,-0.10033420241044308
LM 29_Z,-0.07809711317631542,0.006346993994009185,0.04481817984223873,-0.028973470312329677,-0.005081971013121567,-0.09405167192810929,0.02120079031125618,0.035521085352683494,-0.03743578880297828,0.08793953256798022,0.027446416777293134,-0.028076216738215063,-0.058084368969981946,-0.007730400284227817,-0.17241171718753487,-0.012116438871944355,0.04503288416162822,0.00023030301759066098,0.13574116445903933,-0.007071542962329649,0.039180527686337535,0.2570532790105858,0.03150598537821743,0.11427974425513295,-0.014243992711911159,-0.04396184256609041,0.09900799315133757,0.03855682691067472,-0.15058671614340577,-0.010765678987783366,-0.11014658072356806,-0.0916058926652454,-0.004263871672217586,-0.012393290286967956,-0.020021973134777802,-0.06570386103980437,0.05751308059469885,0.08313782462013704,-0.028716978603996933,-0.07958488096556356,0.07417419104062103,-0.02873616772461782,0.11187303431456033,-0.04049182610346565,0.01223230329569483,-0.0165976445867952,-0.09535423410433233,0.03176187842738781,-0.17334896325427993,-0.0700656784370878,-0.000651737444548061,0.04031185199631977,0.01393564163230047,-0.020923569487151357,-0.046817572531585,0.06974729213784685,-0.04495643332433428,-0.0880433661329483,0.07469286340969679,-0.11779566954451136,-0.09372972553000099
LM 30_X,-0.07670462914558694,0.007281850418076251,0.045938917932950254,-0.008367427040696906,0.00485027602330967,-0.08976005820340358,0.06928976764674039,0.03719141704564412,-0.014464742367326363,0.11077227173541108,0.020954325378738252,-0.014438724901146973,-0.0652666866434645,0.00711780682930657,-0.17442042555455622,-0.04541356349866255,0.06936273455027148,-0.0107303455108833,0.16441801230570266,0.014076711077153449,0.0154499069026622,0.21714571280751616,0.00095364482934972,0.030830577827786913,-0.004795549389126451,-0.06276565913971237,0.09449139012855222,0.07209462983891401,-0.1545967361961822,0.06393511360320893,-0.09866023303146443,-0.039031136866096626,-0.058451947034036326,-0.021625860127387226,-0.022213607161042537,-0.08190985419980448,0.09570446598286858,0.08862933884371028,-0.023259832094799517,0.008201607085281452,0.026037894452179328,0.027987030990326903,0.08779841705252338,-0.09271714679710108,-0.020809025111963822,0.035867533161298454,-0.0846866636296888,0.09615021420876294,-0.06344207821409012,0.010620363709726221,-0.018490901120930388,-0.07769337813344342,-0.016206385312641274,-0.049871182140618316,-0.007338156983801768,-0.02144522100698477,-0.09478962290968888,-0.061342748498093354,-0.14178488305625403,-0.03174348475789311,0.010602430128851507
LM 30_Y,-0.07531921525421309,-0.03923745806719133,0.014785147634818866,-0.036737259553913444,-0.0664918631752885,0.003993584815177122,-0.019143500895639737,-0.12480256860948728,0.07219716546460432,0.11405135022577166,-0.054061082091262036,0.04769218790710841,0.054624381407669974,-0.02485925298570279,-0.038071108862226574,-0.0398803123791953,0.02716436977215512,0.17308619228772382,0.014313427450761269,0.18190913036922193,0.11275916737346574,0.0881037312256022,-0.028056121945666063,-0.04073692651133676,0.023348852976072903,0.021447131156264777,0.1735940179205385,0.007291076171505782,0.010904641055813888,0.1332135108738598,0.0493330892352069,-0.057135929395438996,0.007777270765661037,-0.0633209487396307,0.03837271389364548,0.026337346214269468,-0.11690109719358696,-0.0036936761756351105,-0.008043686457451914,-0.040871724999396626,-0.056236129083285846,0.09640978546329355,0.008481614523287415,0.12450488279134918,0.12131585449316692,0.10926136463314459,-0.011549888899415207,-0.08283366725805852,0.13641474141016655,-0.04603639377134848,-0.044304546858473313,0.04244252766498179,0.03242744927826218,0.021598014755232472,-0.03296045370090215,0.02929759876889077,-0.0027009895612530796,-0.08725486182914206,0.03802382575090898,-0.055376784660189825,-0.08223901279897988
LM 30_Z,-0.07771928631024011,-0.02684982146374523,0.011943662249931134,-0.04624654577537274,-0.0692381785265908,-0.013531154331842031,-0.005740010822908148,-0.11321805030213748,0.08437956951531438,0.09637932541594067,-0.009451464479865591,0.019994290293904607,0.0761228681846671,-0.01939327512156195,-0.043219861918461396,-0.013763629956820608,-0.006867571105697176,0.15162891898174297,-0.015499848844922504,0.12139834802409442,0.11492826275813584,0.11720409173483533,-0.006510473641058268,0.010295604450543021,0.019711188564595777,0.060975054782900814,0.12032037661454333,0.0310194879216287,-0.011105674490857535,0.0550483227847096,0.10373512957532227,-0.04738837026497776,0.0433707790321136,-0.08634518418618475,-0.06141079858035246,0.02545671454349762,-0.04091162670749755,-0.017301099206343394,-0.06508524413381196,-0.030774012931905265,-0.05764413473439206,0.1662961214321606,-0.03738899857295744,0.0396362871373872,0.0328258777807426,0.08593532177775373,-0.0022195685717117143,-0.08961136778543712,0.10882986990835544,-0.10547035280664313,-0.019152745968159256,0.09092408174861336,-0.07170487532653252,0.036829980017604666,0.01339153445737397,0.0674086198040155,0.11588007672385557,0.10401283145769866,0.04928014265448093,0.11393168090832535,0.08836265796403607
LM 31_X,-0.048927949206710224,0.0052280579061364865,0.029426186832252184,-0.06359308285326985,-0.04037539140483347,-0.08142045627034014,-0.05412593869260893,-0.0064143278511580885,0.007350420132018306,0.05090389500193136,0.07259604785156215,0.11266097510571456,0.007021628629425514,0.006070751959237293,-0.11710890283569786,-0.07784411115032304,-0.08032921864922651,0.08350390292781847,-0.0015097119718338811,-0.02622912942870734,0.21628316358851205,0.054863978560643546,0.08922549386949215,0.028883256296291182,0.033946154657991764,0.1809673978789525,0.049845049618574895,-0.07537427847346524,0.01881299905353508,-0.03489409757478902,0.08272997124711984,-0.12193452194445248,0.08633605837178207,0.13456107684667185,-0.08784925607589802,-0.12168349526922423,-0.03355617257158601,-0.10374512139330633,0.08049092320387516,-0.11152721954401562,0.17586816578822015,-0.04754436179484151,-0.08596087306359612,-0.05057644787982691,0.00544668000801608,-0.05966834216374942,0.09122626765181181,0.09966213011004545,0.06340033744569938,0.09014033259040574,-0.1515453691263306,0.030942469924113373,-0.05933403114088189,0.08241572470236155,0.01100165913345278,0.0022729280804509432,-0.006229968330060817,-0.09284840511088881,0.00615742541354365,0.06585896985884128,-0.08468435564581367
LM 31_Y,-0.04523119658523853,-0.010281172283538025,0.04527934139157538,-0.01723210597199293,-0.04083679981711503,-0.0018281534962058602,-0.00031003949469573557,-0.02433861437240894,-0.01798060684143637,0.009767108314327193,0.08900515273846592,0.11220126400654691,0.08680365425724959,-0.01480998764469342,-0.1425500813443866,-0.07279970725856003,-0.08654555165194344,-0.01840783340309322,0.13152300769331587,-0.022021141509652363,0.19546033616999223,0.03188940071173463,0.10188859534909804,0.010247398579988454,0.09388147144389483,0.05743976755534118,0.17033906670862015,-0.08675421393704173,-0.006026949923922447,-0.04117593038615229,0.06656357222198052,0.01687490173869162,0.14247147798895432,0.027299494179612693,-0.05369211910621138,-0.029170700597384826,0.08956374612363151,-0.06552347968418,0.08496944011280325,0.1968336209917412,0.13197587521831555,-0.15759864865277784,-0.1493242641655424,0.06983376099239008,-0.031631730432681804,-0.12362230883247606,-0.05491091879937485,-0.033789903803968194,-0.035714255782300135,-0.021819744810059417,0.1772630222038887,-0.1203090198037799,-0.09615952861926351,0.012268506418191404,-0.046031830625872974,0.024253442448442387,0.023066084173013035,0.11971406791774,-0.0244651510761522,0.029199127851825463,-0.058626695197134066
LM 31_Z,-0.014311392408862195,0.028176547063176415,-0.023566554500889576,-0.08156025657794652,0.05295559485375252,-0.08615614378611816,-0.19013536894298233,0.01680044074641635,0.06891539778018464,-0.04016083891956372,-0.04186765715369557,0.16893858540519952,0.07681487856558807,-0.020077168794387003,-0.07447171152271358,0.034220136088909996,-0.005174314919262738,-0.09212212292237065,0.04343474032004165,-0.17810741633323815,0.04907058226745112,-0.0462116894419461,-0.021787388670196757,0.10930892038766558,-0.22141252117415794,-0.021676435362102744,-0.016559490770773764,-0.0747280872888089,0.24327134824531677,0.05650013062510359,0.01903335329193677,0.06900305014567565,0.0460314844494885,0.00442970164652269,-0.0823063643318032,0.08680782479260549,-0.0789928967092278,0.061228494292112134,0.00027007087079332793,-0.029402823371957158,-0.010366186143043504,0.01809639961002174,0.02300040774848627,-0.010710534666214787,0.07195686032679592,0.07470162122217613,-0.08365371094422612,-0.023359216679879596,0.061683072119379706,0.11484506089989151,0.05231384159253953,-0.02098598310958546,0.15093218800857472,-0.06161431106527239,0.005585126735049877,-0.0624520594685248,0.029366372366540598,-0.022179415861897846,-0.02784193205605527,-0.111594961177257,-0.01816932053174511
LM 32_X,-0.013805421697842414,0.027989907387384296,-0.038098971351776714,-0.07789382924464922,0.025935659784810952,-0.08168778247580141,-0.17148234454964345,0.010736346652722873,0.05738930151708839,-0.020759615265913696,-0.02997663318272694,0.19164278249375324,0.07487141836162453,0.0020611781373384187,-0.06875736341347152,-0.02642549383912899,-0.02236646717209333,-0.12937188534935368,0.051161751728111736,-0.15831630997794607,-0.003816715651764717,-0.0006162911232033377,0.052242942989847614,0.0953505213994128,-0.14217085284364162,-0.05285290645697256,0.0587262861385314,-0.007881565846492869,0.19386726084741593,0.03922094668538723,0.040815194847193405,0.052774636678655854,-0.015323210466178235,-0.005798023989169213,-0.0745945789970794,0.048179052436414724,-0.07118267515590947,0.06008103791837746,-0.14579419859995385,-0.0031714045243610945,-0.06648515705357422,0.016214384117349753,0.08592414559511528,-0.047482478786415656,-0.017246203504872316,0.0545276860765332,-0.009506242574265654,0.0036656575804430262,-0.004887963090483422,0.09968534837473864,0.000833653688783631,-0.05009226708671118,0.011979093108727523,0.031940175437429566,-0.02547336480265506,-0.15757876960144648,0.020885387290371593,0.06480706135473532,-0.0429172495243617,-0.08543286554659256,0.036491116901022184
LM 32_Y,0.01841568087275708,0.04841191428522879,-0.012750356202106,-0.1309531966086722,-0.020008514333891905,-0.09713095344545437,-0.09260868791000332,0.11518817826963015,-0.010011116104003404,0.1119024609016528,0.03176737247623784,0.07989639912403088,0.044513091382273454,0.08325636205908551,0.04034443736874087,0.07907970243383933,0.01015930269955792,0.053656434075842516,0.05503340471587858,0.08099044036775624,-0.08291152778155458,-0.0004835041577388559,0.09498032653024387,0.12503140470826213,0.085800634659656,0.00018585146149489168,-0.03926012230208181,-0.02077255155522139,0.02749192316981385,0.010584290782709456,-0.30327977473840256,-0.10573079300374086,0.04652767588081611,0.15312369918001556,0.03270144863270961,0.1832062825466415,-0.1351272402254254,0.060572247977516064,-0.1100428908067073,-0.0025618856466847334,0.04375296870299401,0.08555791157812942,0.008123633595190707,0.11117574718042392,-0.03520055422161836,-0.037591698863269296,-0.012312855571264927,-0.041014890662781925,-0.1560770201866926,0.004448042223231419,0.0664787117816601,-0.06310270079580492,0.030215300020448164,0.034040791336019095,-0.015506558516132016,-0.125504269239898,-0.06620666701971704,0.03151867313851281,-0.21033899048685223,0.11756403245524924,0.07163878070858118
LM 32_Z,0.02727525656715487,-0.005511891636572728,0.025605255422524942,-0.10466439127583987,-0.0025793989186379956,0.013128693075458001,-0.029795374582599243,0.00896847962648906,0.10093855527894972,-0.12247174344624956,0.01649094547929219,-0.029511412227586905,-0.007885449347851205,0.027701394518232468,-0.052347332147244754,0.027827754925309537,-0.011704713897175582,0.028224221966170502,-0.039384950241366457,-0.02746212626165128,0.049486124216400626,-0.0016002658620571548,0.027798420636637608,0.08501826200702452,-0.09178948130169289,0.07425597274319118,-0.052036881290117014,-0.026365952615651077,0.10040508593373457,-0.05730838028599716,-0.009864314441727568,-0.09407147580078772,-0.2546019211718349,-0.058572451498327543,0.11886586308929371,0.16586841711277944,0.007160233064035621,-0.08372144495009473,0.015549717578982722,-0.02436780299517742,0.007181087556154049,-0.010658885879496906,-0.0706979373150973,0.07764722322603904,0.07838913639596876,-0.09436933404034392,0.10854560148129694,0.022007318141288496,0.057886918900100934,-0.15797160204303673,-0.057371330698240366,-0.0969663803721819,-0.03931390180200485,0.16357068130982813,0.10429803880025038,0.2265482925443843,-0.23604942970199422,-0.09903191896820777,-0.048384903589536066,0.07241466701213907,-0.08573583865225172
LM 33_X,0.11071464999982325,0.022645867726195347,0.10841328797611706,-0.0501582859933084,0.05816592290131634,-0.06297815895122764,-0.09231587316742075,0.027181098843966786,0.026390036736186666,-0.08252040870935323,0.04835455933680639,-0.09423650680916154,-0.12524462619211213,-0.07664356071531067,0.04811922520368942,0.016014463873938067,0.030162988430580153,0.04551945038452708,0.007969518922715035,-0.005490043672104702,0.1283114159257928,-0.04841735524058003,-0.016377268449646078,0.1779933914119602,0.028116047366006924,-0.08681323965364038,0.055847573297508946,-0.14067418318882716,0.03570907531378973,0.03059526425152383,0.08820533105126963,0.04446191048554934,0.02154528170247149,-0.05680182985589083,0.028020649042777967,0.09705671513530884,0.16612248217990724,0.0011566818147266886,-0.10997531804419793,-0.03703437710850757,0.00606263357545549,-0.11734248073494355,0.13424929643294592,0.03717314496454695,0.03757943469286425,0.07362446273217907,-0.04989760771858174,-0.11338915187858702,-0.09993283637319497,-0.05016914730182216,0.028791640832459667,0.08521907629015611,-0.026357570414611356,-0.013122547222873374,0.02701790947483807,0.0455529882681547,0.03823026756958586,-0.08906512111725215,0.11237721253835878,-0.0929979587676722,0.08479401794567018
LM 33_Y,0.11275793012259629,0.028348978650290825,0.10608021440207037,-0.0402853017688013,0.051859497617436946,-0.05324260981446281,-0.12115899900424686,0.03813587136764056,0.023890984474369922,-0.11713884589476564,0.0599559789501103,-0.12914741091088916,-0.10793787238577231,-0.056931261182161685,0.04750958089390559,0.06506761670509768,0.05433511576335524,0.045117085734710474,0.03373368506398697,-0.03295201165735695,0.1410435391055965,-0.01882999828120075,-0.01281663243100091,0.17771669406071722,0.059562159097904854,-0.06655033034217331,0.038358554126567516,-0.13247770956618804,0.04007774186310599,0.05126947613906526,0.062112836314256945,-0.0018898607066550749,-0.020247857772058828,0.034452008484029,0.08925434408895093,0.0689142230214036,0.16350074103766188,-0.016165947259639366,-0.1099938111413879,0.04222393188834854,-0.03076309701663258,-0.0174326220947987,0.08025524644831125,-0.12660976897910195,0.05536876408950235,-0.030972345007482638,-0.05757631703704561,-0.06477797212104017,0.10711863761786869,-0.03005615245292661,-0.014038770830505757,0.024989810364460966,-0.010670002289921612,-0.11717383554395117,0.16853225056376,0.0425331125863619,0.02888142505129686,0.03797885231081873,-0.029725083996020273,-0.05087373155439928,-0.13356476748155072
