Sample_name,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61
C3H_HEJ_,-48.95246668898591,-6.746435634503807,-0.06997986899961046,-5.687619210732935,0.3770124953234682,-1.2758061169976531,-1.4555107735279573,1.9784891809024694,-0.6701228626654039,-1.226228338959794,0.8574686548427882,-2.3595352665404614,2.135940727909453,2.2994617447739754,0.7442023306146189,-1.1931930391596024,1.3701840547814605,0.6794532105024962,1.1016076780658988,-1.0556547490822004,0.8683190976929362,-1.094010172929755,-0.7036135876883037,-1.685642249836228,-0.5804858391992329,-1.2818694892098519,-0.3839609821650123,-0.0884691421537871,-1.757781863341067,0.56092267408423,-0.7169054672441773,0.16327518587026887,-0.05093954498401848,0.4856982547665942,0.43613582383597727,0.588220201541109,-0.07253230208302239,0.45306037264623983,0.590364021269301,0.3548447952269622,-0.9195641054079445,0.6856306401325729,0.15523610493455695,-0.35990583589635733,-1.4853304444649975,1.6594085425112468,0.1604876487449155,-0.3019168298228226,-0.6152558477561885,0.5918357262041489,0.1235109601683089,0.18453065523120796,-0.5664347364411261,7.428100496872953e-05,-0.13528045097688507,1.1112709328665107,-0.04218387757774352,0.13194383579654853,-0.20095157959545112,-0.23571939602968472,0.1782046884339729
C3D2F1_J_,-50.272865025532035,-5.981563047334508,0.600088753062954,-5.033918896549492,0.7238722818909477,0.08292167469985441,-1.2107173865253902,1.7265167108882205,-0.7328199269230515,-1.0256107797731029,1.4432200848280543,-1.3283261606472039,1.517914975793166,1.929180728060764,0.4425988261786946,-1.1725364709582058,2.0822914220176822,0.09410864311374442,0.31745721453166925,-1.3286964947781588,0.8133183215497842,-0.7450048072814557,-0.636696938024933,-1.6596457618477372,-0.7032458809216847,-1.0780259814454116,-0.4258523972823414,-0.3607188823530002,-1.5796997398481274,0.8276191208613144,-0.4730331873607342,0.04927939498095741,0.028750903681148358,0.5723008487190736,0.64977219310555,0.5426971272042045,0.056426112478653125,0.7154012828264361,0.5349806094349825,0.21615940367162723,-0.8764771875267218,0.9451552798910962,0.06368921716539105,-0.45248063873685174,-1.626004475948858,1.6525615938796743,-0.0923568141159473,-0.1692362338981466,-0.6524212832550205,0.38149086611896804,0.1574226924962557,0.1803196700224456,-0.5812035267362171,0.04726712094582458,-0.0242870717887786,1.0166629492858166,-0.10053716377086697,0.17999897748452176,-0.28142415135820975,-0.3609056350694238,0.17820468843397172
BUB_BnJ_,-49.37497813571024,-6.066043820897451,0.5870006499869476,-3.93903565988855,2.053381324010005,-0.40119769562757934,-1.6141218868788416,2.381903309783755,0.2174336709479628,-1.7572270219647455,1.450810413230961,-1.7462492893122847,1.818973909704346,1.9694518936383012,0.6354630618701612,-1.2978380044134241,1.2904499005663652,0.1398230140502853,0.8604302442433123,-1.4019416984650732,0.364634264680692,-0.8242386209627361,-1.0875423849795796,-1.5249220805803954,-0.21942554717152385,-1.2890476263651647,-0.7474962775882353,-0.31426127640462037,-1.4688611107248042,0.6925208556377179,-0.6472755957750838,0.2634206173742171,0.10114740799765817,0.4194642997222846,0.40046455037325535,0.4071733170894776,-0.08075223557772046,0.7595192979695752,0.501543942116237,0.3619603739685617,-0.6679485311081362,0.7447026227655879,0.04497374006388404,-0.4213233740238434,-1.647636793102437,1.7580012854024216,-0.0710158918645685,-0.12374830316931171,-0.4791662886309442,0.5506009311530545,0.13290870913892514,0.2849758224765899,-0.6313025580037885,-0.0015910330156847906,-0.10500409972952023,0.9703270261625325,-0.08662618306010553,0.16975446485174564,-0.2173303382469486,-0.13122931454202452,0.17820468843397735
BTBR_T_Itpr3tf_j,-52.27645753736813,-4.983047115900631,0.26491801432285306,-4.479681229357427,0.2015053313629217,-0.7101323102239946,-1.87482421251542,1.2441680414151757,-0.5813381456871775,-1.5680341886381493,1.6848945860959246,-1.1876515590820889,1.4270443664599446,1.9938045847717325,0.037768111119730205,-1.6836773211877387,1.383568294957508,0.5247021550108539,0.9414419298242728,-1.4686291734924504,0.997502048708535,-0.6145577819128099,-0.5888694670877548,-1.8580736730110838,-0.5158320615820136,-1.3994264993528085,-0.3605367315571899,-0.6286541952470368,-1.7768914290985953,0.5165562297240692,-0.41563145868921647,0.2178821472009586,0.24910502568807763,0.5657637434966701,0.3770046402892703,0.47569917616790147,-0.0031798305330883138,0.44350914889993115,0.5052842190828261,0.10161593881448154,-0.7338908374163827,0.8879212345546648,-0.0652745906860716,-0.2703357393703025,-1.3700670232467649,1.7071805746533275,-0.03240787449293238,-0.15236208028995132,-0.5920798494761234,0.6756970573769163,-0.021042699646024086,0.3077790213044101,-0.6218417352875519,-0.07401818034641651,-0.23817941466091352,0.962334722878314,-0.04815665773337865,0.17452946797739796,-0.2322282265329533,-0.22050135335483997,0.17820468843397502
BALB_CJ_,-51.38668955826385,-5.749141745423429,0.10824137973001428,-4.904716120278644,1.8618504311413084,-0.5864216004261693,-1.3885457197862983,2.0715863599790074,-0.8552530309544304,-2.0767497554304177,1.4867433726198802,-1.7927635275910248,2.0251490714426885,1.7031660324546871,0.9009404107661296,-1.1300085942166784,2.0810648504046227,0.3930716145985434,0.8796011309862489,-1.3918693127888135,1.0308168969563856,-0.04036508388425575,-0.6963826696247924,-1.2949345204655307,-0.38954197066443597,-1.340053879890164,-0.7182450243901142,-0.7148212045928332,-1.6008320260540383,0.5934033752569743,-0.4625983630627629,-0.07383099875439443,-0.030665784113753803,0.6947670861493733,0.5630783549124566,0.42610720988480394,-0.19037434647197696,0.45181379202902766,0.6896795026257678,0.27134131686239493,-0.8411136273151458,0.6759063583022653,0.14519594991451604,-0.20101250298677986,-1.538061725983398,1.582747134454617,0.17302660732248193,-0.061053117578029927,-0.5459130182303137,0.5934175560835311,0.03961539608609793,0.28813905491774505,-0.5459797407369285,-0.017411000138981864,-0.05332187013291093,0.9972178575266235,0.01633908704914345,0.12539942857725833,-0.1667566878715523,-0.2821245365940145,0.17820468843396803
BALB_CBYJ_,-47.394359996573556,-5.517850103074578,0.49253162556746133,-5.2304267533059745,1.8017174772262428,-0.6444181950000156,-0.7119966227767809,1.9224111151601613,-1.2554903129650894,-1.9485032219079654,1.2998507486103439,-1.5731429006021733,2.1468905162765974,1.5641733101691517,0.5359043570018752,-1.1592485524657283,1.5939723721769452,0.8750782545884286,0.6899745763269051,-1.453225914037517,0.6641875831881436,-0.6098721396424508,-0.23139251836730929,-1.6977450293697354,-0.090894730593705,-1.5236491009994562,-0.5830370425233696,-0.3281357864675778,-1.654057730093417,0.7658299915224599,-0.44383248364187916,0.22997769245739513,0.07222136247541665,0.354986403889583,0.3488714618207982,0.8053967403235883,-0.14913518559394562,0.6829819921001159,0.46109236209706916,0.4090929817190166,-0.7144478415226743,0.844322003161755,-0.13610833571037287,-0.28743986926676596,-1.4114780863519,1.757791704461897,0.01508031234470084,-0.11354903506187625,-0.7762276240547745,0.5827620802477029,-0.05869164522149003,0.10138898876470374,-0.6289940351947548,0.0317884156363548,-0.0003556987017375274,1.0332628274188718,-0.040301222684020505,0.1777561798300445,-0.2963359543034322,-0.21723294881646926,0.1782046884339817
B6SJLF1_J_,-50.83634501943491,-4.090823775085448,1.2087190049384817,-4.5459402258928865,1.3276782744856297,-1.084108611047024,-1.8775129033148743,1.8465041169465728,-0.7277370662045505,-1.7217345218244837,0.8986197586156345,-1.9907121234151017,1.6132159340204801,1.8388039051524074,0.4346821767199288,-1.4294218188191476,1.3984964967342894,0.20889007982693547,0.7052622225913519,-0.9043127949313244,0.9068471968606248,-0.8172406711134039,-0.4956419890553522,-1.5902180360797813,-0.5679365617655081,-1.396094164999433,-0.744331434874012,-0.7308334807672487,-1.542201066456545,0.7607519277270917,-0.8207522016453505,0.23307528939759606,0.1085921326687936,0.4214330314671683,0.2387237196077619,0.43418382065209066,-0.2195372393069204,0.5369671301436049,0.633018887713666,0.23155510354803666,-0.6716548777983948,1.0088665129811056,0.012940873783568054,-0.23824669241304167,-1.3678140454605996,1.7345129839006472,0.20878710510040993,-0.062127390351004064,-0.6015375147551545,0.37521734325362815,0.3093858459847656,0.11826221895321924,-0.6510724908026325,-0.059445481479380835,-0.04010993543196285,1.0276436651635878,0.03904845389196149,0.130546057241433,-0.29253335427246074,-0.2614971289006025,0.17820468843396917
B6FVBF1_J_,-51.38412302193521,-4.80557199466089,0.7387998182015297,-5.073798841307795,1.450226374334132,-1.0853149322723283,-1.2150447228414682,1.6704086479433569,-0.7012116719635099,-1.9946114806837691,1.2170685786673654,-1.7251178502308904,2.06455012369154,1.8460744030199587,0.6371630731208043,-1.2390763571982486,1.1149112550665052,0.05731321578561102,0.7592430948440265,-1.4257478416577412,0.7457942559723172,-0.645421132153615,-0.6529028642206198,-1.8231045360416314,-0.29998986336800687,-1.3681709264438309,-0.7447134202241854,-0.26133381254392,-1.735684889616983,1.1660805379808168,-0.9195994421316822,0.11980843581387647,0.14194068260804582,0.45512651831608775,0.21639070719098485,0.6375596548496463,0.1038063995182767,0.5943058585591169,0.5535104235863043,0.1054060931047578,-0.8006321864548623,0.6604937568421888,-0.1064674604495001,-0.2650278098700491,-1.5980334629502733,1.5421841627656072,0.11142906361084517,-0.07442654413685947,-0.5652976767481463,0.47996978481822045,-0.017711212728251373,0.3524861513507396,-0.6928148102866434,0.03257107170548559,-0.194690268289674,1.0700468014201727,-0.06336830102495164,0.17933423895600795,-0.20331319494534203,-0.40071387518414964,0.17820468843396672
B6D2F1_J_,-51.28035077596195,-4.69456857781663,0.7687022147003642,-4.976695475551245,1.3390235722993382,-0.5806364316313742,-1.4619677238769866,1.9688916806646757,-0.5737766686351987,-1.0261396414944066,1.2314922335240686,-1.3736373244018167,1.572454405617828,1.5782782576281464,0.5051764974019821,-1.1043139139035112,1.5725618191458268,0.7357473197235201,0.9223802590215151,-1.3043479120503074,0.630127525868595,-0.7859839633994686,-0.5735403060658635,-1.5872093632354065,-0.5777824472027419,-1.1561492254381127,-0.5813290837423167,-0.3721338209088823,-1.7249764569555939,1.0046045825120713,-0.4506239484971867,0.15997532827818806,0.12266265181883847,0.441903939414192,0.5002464497699372,0.29888623916186047,-0.08455847559882923,0.4522868084728031,0.4850501145090917,0.5878781458958156,-0.89241514041472,0.6097854052262354,0.08857895521462943,-0.3625004205522335,-1.337039106943041,1.6083187740499614,0.278353314098663,-0.1361617033050284,-0.6419081229450843,0.38965384540138276,0.00741047016044105,0.30157195995479763,-0.8578907369092679,-0.008818504065253323,-0.11413521992393699,0.8629401707263504,-0.09562811602862394,0.14645045581750676,-0.25993459092159604,-0.24523295290889024,0.17820468843397236
B6CBAF1_J_,-50.544601375439804,-5.186086884333148,0.934622471610464,-5.042037668471888,0.5941748235433377,-0.8665136301000099,-1.5828866998926483,2.344944610047955,-0.8735847488797358,-1.7327655107833835,1.386615409051732,-1.3144667168766508,1.7282409856582697,2.0809339774680753,0.6919815350477777,-1.2706810843855323,1.2352650839851222,0.17615986469038017,0.5926077111915315,-0.893099820740933,0.5591201813790565,-0.6335073842196833,-0.8423222900989928,-1.5795696570142779,-0.4044145666670693,-1.3826308618988603,-0.4986648589741884,-0.562500326412036,-1.9155642279719074,0.9696006206811322,-0.4525752229206266,0.10214032902828961,-0.06132008250763551,0.4038619520474342,0.4234323452993631,0.5399927075176597,0.1636486975629188,0.6038921509025124,0.7161215198708571,0.547841080810752,-0.9075252072700846,0.8510821656146719,0.09843894516643754,-0.036535909577993526,-1.4933459678881986,1.912253529143906,-0.0031942553416319194,0.029776967608706507,-0.6439287735980201,0.4992679775320493,-0.010619758676877892,0.14204568705737172,-0.6106516845556604,-0.09768811693777303,-0.11186828526562122,1.0216585280220458,-0.13805625626719314,0.06497278553842882,-0.1281652648583174,-0.26923344311976405,0.1782046884339744
B6C3F1_j_,-50.63652632812734,-5.411621214702183,0.5185449004660422,-4.95382235793372,1.007632620646218,-0.9160999759036274,-1.6537543023637684,2.0873094203745937,-0.8573732675262944,-1.4973324880848622,1.2203685569940064,-1.9817376692726816,1.711795348529235,2.225979068520478,0.8092521463301592,-1.1733072525843666,1.3678240895234788,0.32274831154337746,1.0861111471743026,-0.9813027751629805,0.9036057367526031,-0.7197216204372452,-0.6831818229830141,-1.5860092245165514,-0.6743079892591112,-1.6276131708498085,-0.436807944064961,-0.45827258721724257,-1.7591303283839783,0.988014955679387,-0.3829055776160047,0.13664699724105558,0.12499960558813177,0.7014838793742727,0.1387291301208354,0.3281466253372713,-0.036477685016109096,0.5899540508875777,0.36963030403449315,0.3640408051938086,-0.6040642162719048,0.784370212935503,0.024272393626364037,-0.10188668377596032,-1.6836081187578966,1.7550882408133912,0.10988304575143512,-0.25667464121296796,-0.5043744652617786,0.49259112199296806,-0.08790902791661574,0.24944977934472656,-0.5214083217645212,0.01825313530943514,0.07647562510089206,0.9020836964133556,-0.0927168904351214,0.24810298582957638,-0.31622737484382446,-0.2955488784720672,0.17820468843398168
B6AF1_J_,-50.25302419198312,-4.326279054977427,0.4056560990501163,-5.025135758299639,0.9339624485469167,-0.9222527667296061,-1.2754620721881953,2.3889612671668377,-1.153355089626277,-2.0569502235977946,1.3688150335751095,-1.8510544004494465,1.7324880925732549,2.018052768879938,0.7537320385161169,-1.0959908852138232,1.285667860381746,0.6049951333081087,0.4366028838068603,-1.5730124572888917,0.5719201858080414,-0.8153011147080882,-0.3951387064695802,-1.9685872626018226,-0.4269228765515612,-1.0876962953399778,-0.7589903849710457,-0.08640470715570764,-1.6121339572314415,0.9562325528691045,-0.4266176113148268,0.13334019805032035,0.30056251613817403,0.6365775520772038,0.36443486608070397,0.5352331801061515,-0.06372958217108261,0.4618101765108707,0.5606593705631503,0.29145114568437064,-0.8754258679976111,0.8256536483541275,0.19165274626733195,-0.305704217590778,-1.5514039107902575,1.7252520913462805,0.0817304801179909,-0.07872735970731647,-0.6586988140959373,0.5258058474149869,0.1831963317321365,0.37008188901784783,-0.470378550204774,-0.2723260579945486,-0.025910770362074242,0.9061341536005305,-0.02808359361670656,0.20113724183210827,-0.2167234550678129,-0.24915232124126308,0.178204688433975
B6129SF1_J_,-50.41563617006341,-4.862399949352839,1.3230771638930314,-4.7764369491925365,1.2092813989356015,-0.459768242842162,-2.2454254485268095,1.135232132861413,-0.7789986202318717,-1.6809860632403535,1.4746939462333075,-1.8532589426240127,2.0183307980706493,1.8046953865006392,0.7638956947612126,-1.2843286035120969,1.4558475094534773,0.1525029820213071,1.0140251988328983,-1.3966560609377867,0.6425480261307589,-0.7306326359825616,-0.689723234293937,-1.5309543475258158,-0.3860676898023089,-1.7618511413782572,-0.5686421233292493,-0.03880511589141306,-1.6134425586133094,1.1346725669290854,-0.44757072937726516,0.1207813453808647,0.09745944949785085,0.6806296954198644,0.6815382903180681,0.517396715657952,-0.09346624319276667,0.29940877829847573,0.6379409264509652,0.13023391740938245,-1.0106051742192004,0.7896199568690578,0.006488304373008097,-0.1927675177884706,-1.5048044102669595,1.7540525121560848,-0.09402372933127542,-0.23150527504354593,-0.5540721936634554,0.4604882977693516,0.0348452953488397,0.19195879020591008,-0.7626867718541146,-0.10456408011361555,0.03657254746719417,1.0514573227038773,0.01325678813722985,0.12701171064978004,-0.2650545519854926,-0.20149290691855645,0.17820468843397688
B6129PF1_J_,-51.479827479896485,-4.226823834438796,0.47874091790686735,-4.737693361203734,0.9787978327302117,-0.9613047067906207,-1.6010025391561546,1.5806440605424508,-0.6699116618390114,-1.668784742340912,1.6306996920832264,-1.8833052945338815,1.7847722477521695,2.2256972015105756,1.0181291375900934,-1.3229941798643552,1.3126462053829582,0.430107665137378,0.7389985394018516,-1.6731200130271846,0.7255490707301598,-0.7149263584554669,-0.4880758949643913,-1.8928748500840316,-0.32054784911462897,-1.1854342453650817,-0.589415790088896,-0.4705168610915565,-1.6510851322905844,0.9292282186554865,-0.21568465815643068,0.2006243346223583,0.19215035731376462,0.65563966606846,0.20481350735603443,0.5074609463008438,-0.2804367473690436,0.564528439664964,0.5561493132502145,0.3990406314847497,-0.6840221515891851,0.9423240665045594,0.043872346495091204,-0.30827330341360754,-1.487067343399662,1.4620398836921,0.013699037554396762,-0.28048551223522733,-0.49350120354364996,0.4481794654345555,0.08547863347120506,0.0915919785508484,-0.6770197004148663,0.04180012361234804,-0.009205813126808335,1.0251526568636966,-0.13762482099739273,0.05628888366168714,-0.06611793736551763,-0.263706646664357,0.1782046884339705
Ark_J_skull_,-49.49121838148884,-5.760003962367467,0.7615375336990279,-4.234699371339238,1.3857317119876174,-0.9771287683945268,-1.5826221879405955,2.058815536706591,-0.016826765784975054,-2.0980748791862056,0.6377415817191654,-1.5034395091297001,1.6420153060262048,1.3396145252953133,0.70344943307624,-1.1370400062221853,1.036791736708258,0.6512587730199372,0.8049340535951627,-1.2583760622224198,1.574871750895005,-0.8961459198635513,-0.600519981329604,-1.3501331396489453,-0.3051335057100961,-1.1080892857375768,-0.6459653625505545,-0.2906534982415096,-1.91711117844132,1.0555963434186268,-0.44167691611881404,0.09055560450702492,0.1060399412135975,0.37511380576148035,0.5010742565871282,0.3387196609045811,-0.030945901464831685,0.4376203176031848,0.6085129609541452,0.4685846926674945,-0.7749511092118669,0.895969938795276,0.00774371212363156,-0.35617823880169824,-1.5032004844386757,1.5518032413738054,-0.14336768613300366,-0.1678473879026178,-0.5371251122867962,0.6018895252337868,0.04064133530733851,0.1494394242475921,-0.5773748091244069,-0.11635000725752012,-0.05025558215433193,1.0110690246006178,-0.04419892108681494,0.1595412563525403,-0.25811455794033467,-0.3210480410587232,0.1782046884339716
A_J_skull_,-47.9421599600732,-4.929313347733522,-0.36995696008319,-5.261530931326209,1.1167819198734783,-0.49876989190746246,-0.8529721986748058,2.578729575025929,-1.0990669523933914,-2.1870792287609366,0.9666656181798239,-1.500351931487171,1.8819892550431314,1.7311786569208596,0.6071639492010958,-1.530419477598286,0.9488410750836813,0.413573011170257,1.1123417040716337,-1.5183157181868656,0.7185717630588837,-0.9467725071254811,-0.7186138599410026,-1.7464581507724746,-0.29378815163439975,-1.2242062163959804,-0.39342158143674144,-0.4598890800735688,-1.8401211452074926,0.5606635572089204,-0.4965213296143692,0.34955961054426954,0.2217949201363132,0.6711414576222903,0.46641804319288593,0.21931740736631244,-0.20518896641528706,0.6037522454124806,0.48408852988827444,0.2213831509871902,-0.9955061026329064,0.8827116660033831,0.12370867844516809,-0.2577363416633753,-1.5141111590871361,1.7960626324594624,-0.03129628869599177,-0.05852918580335187,-0.5108331103888767,0.43845247547435573,0.03811094197906739,0.3160973055193641,-0.7022708049038671,0.06158153146977896,0.023217523013317365,1.0163997685363126,0.003743564509451902,0.038330458869545114,-0.2746373796972794,-0.3456449368675346,0.17820468843396842
129X1_SVJ_,-49.52504472281716,-4.532888671219752,1.149717234499832,-4.877443428514983,0.4679066913628058,-0.2832216371194988,-1.6502661884831902,1.1657742667046544,-0.4432853435013838,-2.3696886083382283,1.200679234491469,-2.201270744135269,1.7547133568461355,1.7965854025708163,1.079557885036858,-1.3387894557798241,1.7609174953865543,0.6254786501747516,0.9010459077866955,-1.2650581620378178,0.8130660081967107,-0.49295410857976796,-0.7984262989847905,-1.586071945233094,-0.3379548692452055,-1.0119971747966647,-0.4949473811597743,-0.2437760900532877,-1.541559971306271,0.6578798686334484,-0.5213663280948327,0.6685448169436293,0.128941843543606,0.2754097753864051,0.30486746294605194,0.40737852057998014,0.05270820684987305,0.6241236571645697,0.7178791696595952,0.2587539935605284,-0.9141745693009891,0.7063716145553651,0.06014588749705457,-0.07457732834800616,-1.329181066102769,1.6340522172233514,-0.0036193790003889947,-0.11744369563364059,-0.5854838052938374,0.5194949450357118,0.10092694998173879,0.28151076304940753,-0.6172949553646895,-0.009599675488875694,0.04155615277920723,0.9914219351597493,-0.18262205402680556,0.20160169755689045,-0.2652626595453368,-0.295938376511734,0.17820468843397333
129S1_SVIMJ_,-49.85305369086906,-4.961452738044408,0.10115981766225096,-4.4998698631501695,0.5270042441697884,-0.22957535645033056,-1.819556949687824,1.1558821713798617,-0.5187325894748813,-1.7546824680225512,0.9894783658322479,-2.010577128768572,1.899972869956737,1.78614656646646,1.4568548181663243,-1.058382738235952,1.4079829443867342,0.5859766308192161,0.5761666555397397,-1.6344876259017829,0.7104978135713693,-0.3700469639981058,-0.7706688809493712,-1.7323220003918802,-0.5453079361790704,-1.504189013801755,-0.3927370724807475,-0.29714329457740785,-1.9339281586765005,0.8436841002896753,-0.5337382314025811,0.2921011884553602,-0.06925523700757219,0.4673979966638111,0.5498353184735507,0.3680350056962896,-0.22349031431909056,0.43242994877964414,0.19801739688987752,0.4767517165347277,-0.583450283660141,0.7782681571807181,-0.09505505271801744,-0.34463574278842835,-1.5084785701812704,1.8493412557975433,0.044554501138915056,-0.016242051666521172,-0.613318861886631,0.4364724488575592,0.16262350988370786,0.2838397829454115,-0.5938858566795758,-0.06694992193737048,-0.13466978389758927,1.0588639734065595,-0.03318390038764259,0.12411847216855999,-0.22364731901081397,-0.32453381184005514,0.1782046884339695
